house_id,area_sqft,bedrooms,bathrooms,age_years,year_built,condition_score,garage_cars,parking_spots,furnishing_status,location,floor_number,total_floors,price,price_per_sqft,rooms_per_bath,age_category
2550,2844.0,3,2.6,3,2021,5,1,2,Fully Furnished,Lakeside,6,1,6038737.576282504,917.5457102672293,1.1538461538461537,New
2551,1007.0,1,1.0,10,2014,4,2,1,Fully Furnished,Greenfield,0,1,313200.0,311.02284011916583,1.0,Recent
2552,860.0,3,2.4,7,2017,3,1,0,Fully Furnished,Greenfield,4,3,241300.0,280.5813953488372,1.25,Recent
2553,2735.0,5,3.9,84,1940,1,1,2,Semi-Furnished,Southside,6,5,415400.0,151.88299817184642,1.2820512820512822,Very Old
2554,1995.0,5,3.9,8,2016,4,1,1,Semi-Furnished,Greenfield,0,3,679000.0,340.35087719298247,1.2820512820512822,Recent
2555,1366.0,3,2.2,32,1992,2,1,1,Fully Furnished,Lakeside,3,1,525400.0,384.6266471449488,1.3636363636363635,Old
2556,2067.0,3,2.5,35,1989,2,0,3,Semi-Furnished,Northside,0,2,465100.0,225.01209482341557,1.2,Old
2557,600.0,5,4.4,32,1992,2,1,1,Unfurnished,Suburb_A,0,5,164100.0,273.5,1.1363636363636362,Old
2558,1802.0,3,2.8,5,2019,4,1,0,Fully Furnished,OldTown,9,2,784100.0,435.1276359600444,1.0714285714285714,New
2559,1964.0,2,1.2,19,2005,3,1,1,Unfurnished,Southside,8,2,631200.0,321.38492871690426,1.6666666666666667,Moderate
2560,2262.0,3,2.8,2,2022,5,2,2,Semi-Furnished,OldTown,2,2,845100.0,373.60742705570294,1.0714285714285714,New
2561,1293.0,2,1.5,23,2001,3,1,1,Fully Furnished,Suburb_B,0,5,235000.0,181.7478731631864,1.3333333333333333,Moderate
2562,1843.0,3,2.6,11,2013,5,1,0,Semi-Furnished,Lakeside,6,3,940900.0,510.5263157894737,1.1538461538461537,Recent
2563,1337.0,3,2.1,33,1991,2,0,3,Semi-Furnished,OldTown,0,3,194100.0,145.17576664173524,1.4285714285714286,Old
2564,1928.0,3,2.4,43,1981,2,1,0,Unfurnished,Southside,0,1,326700.0,169.45020746887965,1.25,Old
2565,1352.0,3,2.5,32,1992,1,1,0,Fully Furnished,Northside,1,2,283500.0,209.68934911242604,1.2,Old
2566,1596.0,2,1.2,26,1998,3,1,0,Unfurnished,Greenfield,3,2,336000.0,210.52631578947367,1.6666666666666667,Moderate
2567,1302.0,3,2.6,23,2001,3,1,0,Semi-Furnished,Riverside,0,1,387600.0,297.6958525345622,1.1538461538461537,Moderate
2568,2126.0,4,3.6,71,1953,2,0,3,Semi-Furnished,Riverside,4,4,516300.0,242.85042333019754,1.1111111111111112,Very Old
2569,2229.0,3,2.3,13,2011,5,2,1,Fully Furnished,Suburb_B,0,2,636600.0,285.5989232839838,1.3043478260869565,Recent
2570,1683.0,3,2.8,51,1973,1,1,2,Fully Furnished,OldTown,8,1,293800.0,174.56922162804517,1.0714285714285714,Very Old
2571,1819.0,5,3.9,55,1969,1,1,2,Semi-Furnished,Hillview,8,5,309900.0,170.3683342495877,1.2820512820512822,Very Old
2572,1076.0,5,4.3,25,1999,3,0,1,Semi-Furnished,Southside,6,1,511300.0,475.18587360594796,1.1627906976744187,Moderate
2573,1650.0,2,1.0,17,2007,3,2,1,Unfurnished,Hillview,2,3,360100.0,218.24242424242425,2.0,Moderate
2574,1775.0,1,1.5,28,1996,3,0,1,Unfurnished,Southside,0,3,342400.0,192.90140845070422,0.6666666666666666,Moderate
2575,3110.0,5,4.4,5,2019,4,3,2,Fully Furnished,Southside,6,5,1209000.0,388.7459807073955,1.1363636363636362,New
2576,1244.0,4,3.1,2,2022,5,1,1,Semi-Furnished,Northside,9,4,816300.0,656.1897106109325,1.2903225806451613,New
2577,2532.0,5,3.4,6,2018,4,3,1,Fully Furnished,Suburb_B,0,3,697400.0,275.434439178515,1.4705882352941178,Recent
2578,2298.0,4,3.3,11,2013,4,2,1,Semi-Furnished,Riverside,2,2,1142100.0,496.99738903394257,1.2121212121212122,Recent
2579,1940.0,3,2.0,30,1994,2,2,0,Unfurnished,Suburb_B,0,2,311400.0,160.51546391752578,1.5,Moderate
2580,2679.0,3,2.5,72,1952,1,2,1,Semi-Furnished,Suburb_B,1,5,254500.0,94.99813363195221,1.2,Very Old
2581,1986.0,1,1.0,14,2010,4,1,1,Unfurnished,Downtown,2,1,813200.0,409.4662638469285,1.0,Recent
2582,1995.0,2,1.3,88,1936,2,1,1,Unfurnished,Southside,9,3,461500.0,231.328320802005,1.5384615384615383,Very Old
2583,1773.0,3,2.7,91,1933,1,2,0,Semi-Furnished,Hillview,0,1,290600.0,163.90298928369995,1.111111111111111,Very Old
2584,2412.0,3,2.6,92,1932,1,1,1,Fully Furnished,Northside,3,1,517000.0,214.34494195688225,1.1538461538461537,Very Old
2585,2348.0,3,2.7,70,1954,1,1,2,Semi-Furnished,Lakeside,9,1,920300.0,391.95059625212946,1.111111111111111,Very Old
2586,1487.0,4,3.2,21,2003,2,0,2,Fully Furnished,Southside,3,1,427800.0,287.69334229993274,1.25,Moderate
2587,1140.0,2,1.2,4,2020,5,1,0,Semi-Furnished,Suburb_A,8,5,759081.5117440536,438.1578947368421,1.6666666666666667,New
2588,1699.0,3,2.7,34,1990,2,1,0,Unfurnished,Southside,0,4,291900.0,171.80694526191877,1.111111111111111,Old
2589,1400.0,2,1.5,33,1991,3,1,1,Semi-Furnished,Riverside,9,2,425700.0,304.07142857142856,1.3333333333333333,Old
2590,1768.0,3,2.0,72,1952,1,1,1,Unfurnished,Hillview,0,3,324200.0,183.3710407239819,1.5,Very Old
2591,2419.0,4,3.6,99,1925,1,0,2,Unfurnished,Greenfield,9,2,446800.0,184.7044233154196,1.1111111111111112,Very Old
2592,1571.0,3,3.0,30,1994,1,1,0,Unfurnished,Greenfield,0,4,236600.0,150.60471037555698,1.0,Moderate
2593,1779.0,5,4.0,20,2004,3,1,2,Fully Furnished,Riverside,2,4,610000.0,342.8892636312535,1.25,Moderate
2594,1829.0,2,2.2,11,2013,4,1,1,Unfurnished,Southside,0,1,443200.0,242.31820667031164,0.9090909090909091,Recent
2595,2224.0,3,2.4,0,2024,5,0,2,Semi-Furnished,Southside,2,2,1044400.0,469.6043165467626,1.25,New
2596,677.0,3,2.3,30,1994,2,0,2,Fully Furnished,Lakeside,0,3,245200.0,362.18611521418023,1.3043478260869565,Moderate
2597,1497.0,3,2.2,33,1991,2,0,1,Unfurnished,Riverside,9,5,428300.0,286.1055444221777,1.3636363636363635,Old
2598,1906.0,4,3.7,67,1957,2,2,0,Unfurnished,Southside,0,3,343400.0,180.1678908709339,1.081081081081081,Very Old
2599,2400.0,3,2.2,30,1994,3,1,1,Semi-Furnished,Hillview,5,4,819300.0,341.375,1.3636363636363635,Moderate
2600,1554.0,4,3.4,84,1940,1,0,3,Unfurnished,Greenfield,0,4,223700.0,143.95109395109395,1.1764705882352942,Very Old
2601,862.0,2,1.4,37,1987,3,1,1,Fully Furnished,Suburb_A,7,2,257200.0,298.3758700696056,1.4285714285714286,Old
2602,2110.0,4,3.1,70,1954,1,1,0,Semi-Furnished,Southside,3,4,283100.0,134.17061611374407,1.2903225806451613,Very Old
2603,1482.0,2,1.9,8,2016,4,1,1,Fully Furnished,Suburb_B,9,2,636900.0,429.7570850202429,1.0526315789473684,Recent
2604,1205.0,4,3.1,73,1951,1,1,1,Semi-Furnished,OldTown,2,2,151000.0,125.31120331950207,1.2903225806451613,Very Old
2605,1488.0,3,2.3,40,1984,3,1,0,Semi-Furnished,Greenfield,0,3,249000.0,167.33870967741936,1.3043478260869565,Old
2606,1708.0,3,2.7,10,2014,4,1,0,Fully Furnished,Downtown,1,1,971500.0,568.7939110070257,1.111111111111111,Recent
2607,1498.0,3,2.9,11,2013,4,0,1,Semi-Furnished,Riverside,6,2,835400.0,557.6769025367156,1.0344827586206897,Recent
2608,697.0,5,4.2,86,1938,1,2,1,Fully Furnished,Lakeside,5,3,279400.0,400.86083213773315,1.1904761904761905,Very Old
2609,2249.0,1,1.0,1,2023,5,2,0,Fully Furnished,Suburb_B,7,2,833000.0,370.3868385949311,1.0,New
2610,2437.0,3,2.2,27,1997,3,2,0,Semi-Furnished,Riverside,0,5,826200.0,339.02338941321295,1.3636363636363635,Moderate
2611,2126.0,4,3.2,18,2006,3,0,1,Semi-Furnished,Southside,4,5,650500.0,305.9736594543744,1.25,Moderate
2612,1231.0,3,2.5,40,1984,2,2,1,Semi-Furnished,Southside,9,2,336500.0,273.3549959382616,1.2,Old
2613,1699.0,2,1.3,70,1954,2,2,0,Fully Furnished,Southside,0,2,295800.0,174.102413184226,1.5384615384615383,Very Old
2614,1797.0,3,2.6,21,2003,3,2,1,Semi-Furnished,Greenfield,0,3,385200.0,214.35726210350583,1.1538461538461537,Moderate
2615,2099.0,3,2.4,25,1999,3,1,2,Fully Furnished,OldTown,6,2,483200.0,230.20485945688424,1.25,Moderate
2616,2134.0,5,3.5,96,1928,1,2,2,Semi-Furnished,Northside,0,1,441400.0,206.84161199625117,1.4285714285714286,Very Old
2617,1433.0,4,2.9,60,1964,1,0,2,Unfurnished,Suburb_A,5,3,203700.0,142.1493370551291,1.3793103448275863,Very Old
2618,1841.0,3,2.2,81,1943,1,1,2,Fully Furnished,Riverside,3,3,369500.0,200.70613796849537,1.3636363636363635,Very Old
2619,2029.0,5,4.0,26,1998,2,1,1,Semi-Furnished,Downtown,9,1,1316600.0,648.8910793494332,1.25,Moderate
2620,2528.0,3,3.0,13,2011,5,1,2,Fully Furnished,Suburb_B,8,4,804800.0,318.3544303797468,1.0,Recent
2621,2152.0,2,1.7,24,2000,3,2,1,Semi-Furnished,OldTown,5,3,442800.0,205.76208178438662,1.1764705882352942,Moderate
2622,2195.0,2,1.3,48,1976,3,1,1,Semi-Furnished,Greenfield,0,1,397800.0,181.23006833712984,1.5384615384615383,Old
2623,1842.0,3,2.5,6,2018,3,1,1,Unfurnished,OldTown,0,3,368600.0,200.1085776330076,1.2,Recent
2624,2505.0,2,1.5,16,2008,3,2,1,Semi-Furnished,Hillview,8,1,1156800.0,461.79640718562877,1.3333333333333333,Moderate
2625,2005.0,5,4.1,2,2022,5,1,1,Semi-Furnished,Lakeside,4,1,1566400.0,781.2468827930174,1.2195121951219514,New
2626,1369.0,4,3.4,26,1998,2,1,0,Semi-Furnished,Southside,7,4,313300.0,228.85317750182614,1.1764705882352942,Moderate
2627,2502.0,2,2.0,68,1956,1,1,0,Fully Furnished,Northside,2,5,410400.0,164.02877697841726,1.0,Very Old
2628,2149.0,3,2.4,1,2023,5,2,1,Unfurnished,Lakeside,0,1,1131200.0,526.3843648208469,1.25,New
2629,1578.0,4,3.7,40,1984,2,0,2,Semi-Furnished,Northside,1,5,393000.0,249.0494296577947,1.081081081081081,Old
2630,1560.0,5,4.3,87,1937,1,1,1,Fully Furnished,Riverside,0,1,329100.0,210.96153846153845,1.1627906976744187,Very Old
2631,1948.0,4,3.0,14,2010,4,2,1,Semi-Furnished,Lakeside,7,1,1297400.0,666.0164271047228,1.3333333333333333,Recent
2632,2032.0,3,3.1,43,1981,3,2,1,Semi-Furnished,Downtown,6,1,893800.0,439.8622047244094,0.9677419354838709,Old
2633,1899.0,4,3.3,95,1929,1,2,0,Fully Furnished,Hillview,0,1,388000.0,204.31806213796736,1.2121212121212122,Very Old
2634,1956.0,3,2.1,93,1931,1,0,2,Semi-Furnished,Suburb_B,4,2,221600.0,113.29243353783231,1.4285714285714286,Very Old
2635,2650.0,3,2.9,13,2011,4,2,1,Semi-Furnished,Southside,8,5,791600.0,298.7169811320755,1.0344827586206897,Recent
2636,2336.0,2,2.2,5,2019,4,1,2,Semi-Furnished,Suburb_A,5,1,750100.0,321.10445205479454,0.9090909090909091,New
2637,1895.0,2,1.6,8,2016,4,2,0,Fully Furnished,Hillview,3,2,758100.0,400.0527704485488,1.25,Recent
2638,2271.0,3,2.2,45,1979,2,2,1,Unfurnished,Downtown,0,3,480200.0,211.4487010127697,1.3636363636363635,Old
2639,1284.0,2,1.5,49,1975,2,2,0,Fully Furnished,Northside,8,2,446600.0,347.81931464174454,1.3333333333333333,Old
2640,1999.0,1,1.0,40,1984,2,0,3,Semi-Furnished,Lakeside,2,3,444400.0,222.3111555777889,1.0,Old
2641,2705.0,4,3.6,20,2004,3,3,0,Unfurnished,Greenfield,8,2,754400.0,278.8909426987061,1.1111111111111112,Moderate
2642,1691.0,1,1.0,10,2014,4,2,1,Fully Furnished,Southside,7,1,975000.0,576.581904198699,1.0,Recent
2643,1376.0,3,2.4,35,1989,2,2,0,Fully Furnished,Northside,7,3,446400.0,324.4186046511628,1.25,Old
2644,1474.0,3,2.8,29,1995,2,0,1,Fully Furnished,Northside,9,1,714300.0,484.5997286295794,1.0714285714285714,Moderate
2645,1255.0,5,3.9,50,1974,1,2,1,Fully Furnished,Greenfield,6,1,339300.0,270.3585657370518,1.2820512820512822,Old
2646,1408.0,3,2.7,26,1998,3,0,3,Fully Furnished,Riverside,0,2,456700.0,324.36079545454544,1.111111111111111,Moderate
2647,1615.0,2,1.5,20,2004,2,1,0,Semi-Furnished,Riverside,0,2,341100.0,211.20743034055727,1.3333333333333333,Moderate
2648,1097.0,3,2.5,17,2007,3,1,1,Semi-Furnished,Greenfield,0,3,266900.0,243.29990884229719,1.2,Moderate
2649,1808.0,4,3.2,12,2012,3,0,1,Semi-Furnished,OldTown,0,2,349500.0,193.30752212389382,1.25,Recent
2650,2251.0,5,4.0,15,2009,4,0,1,Fully Furnished,Greenfield,0,2,699600.0,310.7952021323856,1.25,Recent
2651,1346.0,3,2.3,5,2019,4,2,1,Unfurnished,Southside,3,2,516300.0,383.5809806835067,1.3043478260869565,New
2652,2560.0,3,2.8,20,2004,2,0,2,Fully Furnished,Riverside,0,2,651200.0,254.375,1.0714285714285714,Moderate
2653,2055.0,5,3.8,1,2023,4,0,2,Semi-Furnished,Riverside,2,5,943800.0,459.2700729927007,1.3157894736842106,New
2654,2315.0,2,1.4,11,2013,4,2,1,Fully Furnished,OldTown,8,5,629400.0,271.87904967602594,1.4285714285714286,Recent
2655,1471.0,3,3.0,53,1971,1,2,1,Fully Furnished,Northside,6,2,339700.0,230.93133922501698,1.0,Very Old
2656,2227.0,3,2.7,19,2005,3,1,0,Semi-Furnished,Greenfield,9,1,976800.0,438.61697350696005,1.111111111111111,Moderate
2657,1254.0,1,1.0,40,1984,3,0,3,Semi-Furnished,Suburb_B,0,2,154800.0,123.44497607655502,1.0,Old
2658,2245.0,3,2.2,48,1976,2,0,1,Semi-Furnished,Southside,3,1,498000.0,221.82628062360803,1.3636363636363635,Old
2659,1886.0,2,1.1,35,1989,2,2,1,Semi-Furnished,Downtown,0,2,528400.0,280.16967126193003,1.8181818181818181,Old
2660,2077.0,3,2.1,92,1932,1,1,0,Unfurnished,Lakeside,3,1,491800.0,236.783822821377,1.4285714285714286,Very Old
2661,1212.0,5,3.1,0,2024,5,1,1,Semi-Furnished,Hillview,4,3,785000.0,647.6897689768977,1.6129032258064515,New
2662,1352.0,2,1.6,52,1972,1,2,0,Semi-Furnished,Northside,0,1,234700.0,173.59467455621302,1.25,Very Old
2663,2099.0,4,2.9,92,1932,1,1,0,Fully Furnished,Lakeside,0,5,377500.0,179.8475464506908,1.3793103448275863,Very Old
2664,1326.0,2,1.6,74,1950,1,0,3,Fully Furnished,Downtown,6,1,457700.0,345.1734539969834,1.25,Very Old
2665,2032.0,3,1.9,9,2015,4,2,0,Semi-Furnished,Riverside,6,3,988200.0,486.31889763779526,1.5789473684210527,Recent
2666,1116.0,2,1.6,19,2005,3,1,1,Semi-Furnished,Suburb_A,4,5,298200.0,267.2043010752688,1.25,Moderate
2667,2224.0,5,3.9,10,2014,5,1,0,Semi-Furnished,Riverside,0,1,802600.0,360.88129496402877,1.2820512820512822,Recent
2668,1184.0,4,3.7,36,1988,2,2,1,Fully Furnished,Greenfield,2,5,259700.0,219.34121621621622,1.081081081081081,Old
2669,2076.0,3,2.8,47,1977,2,2,1,Unfurnished,Northside,0,2,445700.0,214.6917148362235,1.0714285714285714,Old
2670,2113.0,4,3.4,19,2005,3,1,2,Unfurnished,Suburb_B,9,5,379100.0,179.41315664931378,1.1764705882352942,Moderate
2671,1452.0,3,2.3,32,1992,2,1,0,Semi-Furnished,Suburb_B,8,5,295300.0,203.37465564738292,1.3043478260869565,Old
2672,2091.0,5,4.6,43,1981,2,2,1,Unfurnished,Riverside,0,1,458900.0,219.46437111429938,1.0869565217391306,Old
2673,1930.0,4,2.7,25,1999,3,1,0,Unfurnished,Greenfield,0,4,399600.0,207.04663212435233,1.4814814814814814,Moderate
2674,1531.0,5,3.6,73,1951,1,1,1,Unfurnished,Hillview,4,1,459700.0,300.26126714565646,1.3888888888888888,Very Old
2675,1296.0,3,2.4,58,1966,1,1,1,Semi-Furnished,Lakeside,0,1,266800.0,205.8641975308642,1.25,Very Old
2676,819.0,2,2.3,3,2021,5,1,0,Unfurnished,Riverside,9,1,990200.0,1209.035409035409,0.8695652173913044,New
2677,1975.0,3,2.3,37,1987,2,2,1,Fully Furnished,OldTown,6,1,483800.0,244.9620253164557,1.3043478260869565,Old
2678,1018.0,2,1.5,14,2010,4,1,0,Semi-Furnished,Riverside,0,3,388200.0,381.33595284872297,1.3333333333333333,Recent
2679,1848.0,3,2.0,33,1991,2,2,0,Unfurnished,Suburb_B,0,2,297400.0,160.93073593073592,1.5,Old
2680,1668.0,3,2.7,92,1932,1,2,0,Unfurnished,Greenfield,7,3,250600.0,150.2398081534772,1.111111111111111,Very Old
2681,2140.0,3,2.7,77,1947,2,2,1,Fully Furnished,Suburb_A,2,2,402100.0,187.89719626168224,1.111111111111111,Very Old
2682,1649.0,1,1.0,24,2000,3,2,1,Unfurnished,Riverside,5,5,538000.0,326.25833838690113,1.0,Moderate
2683,1635.0,2,1.4,17,2007,2,2,0,Semi-Furnished,OldTown,0,1,281600.0,172.23241590214067,1.4285714285714286,Moderate
2684,2166.0,3,2.2,13,2011,3,1,1,Fully Furnished,Riverside,0,1,643600.0,297.13758079409047,1.3636363636363635,Recent
2685,1968.0,5,3.6,32,1992,2,0,2,Semi-Furnished,Southside,5,3,462100.0,234.8069105691057,1.3888888888888888,Old
2686,1958.0,3,2.4,6,2018,4,2,0,Unfurnished,Greenfield,2,4,585800.0,299.1828396322778,1.25,Recent
2687,2035.0,3,2.1,33,1991,2,1,1,Unfurnished,Suburb_A,0,3,307000.0,150.85995085995086,1.4285714285714286,Old
2688,1032.0,4,2.8,0,2024,5,0,2,Unfurnished,Lakeside,0,2,614100.0,595.0581395348837,1.4285714285714286,New
2689,2178.0,3,2.3,19,2005,3,0,2,Fully Furnished,Riverside,4,1,1098200.0,504.2240587695133,1.3043478260869565,Moderate
2690,2106.0,2,1.5,13,2011,4,0,1,Fully Furnished,Northside,6,1,1034700.0,491.3105413105413,1.3333333333333333,Recent
2691,1292.0,3,2.2,94,1930,1,2,2,Fully Furnished,Greenfield,0,2,197400.0,152.78637770897834,1.3636363636363635,Very Old
2692,1678.0,2,1.7,50,1974,2,2,0,Fully Furnished,Northside,6,2,393100.0,234.26698450536352,1.1764705882352942,Old
2693,1780.0,5,4.0,20,2004,3,1,0,Semi-Furnished,Southside,0,2,431100.0,242.19101123595505,1.25,Moderate
2694,1733.0,2,1.5,5,2019,4,2,1,Semi-Furnished,Greenfield,1,2,436600.0,251.933064050779,1.3333333333333333,New
2695,1967.0,3,2.5,31,1993,2,1,1,Fully Furnished,Suburb_A,6,3,430600.0,218.91204880528724,1.2,Old
2696,2516.0,1,1.0,12,2012,4,2,1,Unfurnished,Suburb_A,5,3,611900.0,243.2034976152623,1.0,Recent
2697,2341.0,2,1.6,32,1992,2,1,2,Semi-Furnished,Suburb_A,0,1,327600.0,139.9401964972234,1.25,Old
2698,1144.0,4,3.2,69,1955,1,2,0,Unfurnished,Lakeside,0,2,288900.0,252.53496503496504,1.25,Very Old
2699,2111.0,2,1.1,37,1987,2,1,1,Semi-Furnished,Downtown,0,1,520200.0,246.42349597347228,1.8181818181818181,Old
2700,2464.0,2,1.9,38,1986,2,1,0,Semi-Furnished,Greenfield,7,1,695200.0,282.14285714285717,1.0526315789473684,Old
2701,1993.0,3,2.1,32,1992,2,2,1,Semi-Furnished,Suburb_A,0,3,309100.0,155.09282488710485,1.4285714285714286,Old
2702,2345.0,1,1.0,86,1938,1,0,1,Semi-Furnished,Riverside,0,3,364200.0,155.30916844349682,1.0,Very Old
2703,2806.0,2,1.9,87,1937,1,3,1,Semi-Furnished,Northside,0,3,425500.0,151.63934426229508,1.0526315789473684,Very Old
2704,2312.0,4,3.5,30,1994,2,1,1,Semi-Furnished,OldTown,2,1,397200.0,171.7993079584775,1.1428571428571428,Moderate
2705,1925.0,4,3.2,18,2006,3,1,2,Unfurnished,Southside,7,5,559800.0,290.8051948051948,1.25,Moderate
2706,2323.0,5,3.9,27,1997,4,1,0,Unfurnished,Suburb_A,0,1,557600.0,240.03443822643135,1.2820512820512822,Moderate
2707,1872.0,4,3.5,11,2013,3,0,2,Semi-Furnished,Riverside,3,4,661600.0,353.4188034188034,1.1428571428571428,Recent
2708,1812.0,3,2.6,38,1986,2,1,2,Fully Furnished,Riverside,0,2,443500.0,244.75717439293598,1.1538461538461537,Old
2709,1624.0,2,1.4,30,1994,2,2,1,Unfurnished,Suburb_A,2,1,256500.0,157.94334975369458,1.4285714285714286,Moderate
2710,2582.0,4,3.0,5,2019,4,3,0,Unfurnished,Suburb_A,0,1,775300.0,300.27110766847403,1.3333333333333333,New
2711,1391.0,4,2.6,11,2013,4,2,0,Semi-Furnished,Lakeside,0,1,652300.0,468.9432063263839,1.5384615384615383,Recent
2712,2566.0,4,3.2,28,1996,3,3,0,Unfurnished,Riverside,1,2,823700.0,321.0054559625877,1.25,Moderate
2713,2050.0,3,2.4,79,1945,1,1,0,Fully Furnished,OldTown,6,5,252000.0,122.92682926829268,1.25,Very Old
2714,1100.0,2,1.9,34,1990,2,1,1,Fully Furnished,Riverside,6,2,360900.0,328.09090909090907,1.0526315789473684,Old
2715,1984.0,4,3.3,41,1983,2,1,0,Fully Furnished,OldTown,2,3,302600.0,152.5201612903226,1.2121212121212122,Old
2716,750.0,4,3.6,20,2004,4,2,0,Fully Furnished,Lakeside,0,4,401600.0,535.4666666666667,1.1111111111111112,Moderate
2717,2113.0,5,3.8,34,1990,3,0,2,Semi-Furnished,Downtown,0,3,635400.0,300.7098911500237,1.3157894736842106,Old
2718,2243.0,2,1.9,26,1998,3,1,1,Fully Furnished,Northside,3,2,567900.0,253.18769505127062,1.0526315789473684,Moderate
2719,1504.0,2,1.4,39,1985,3,1,1,Unfurnished,OldTown,8,5,230400.0,153.19148936170214,1.4285714285714286,Old
2720,1862.0,2,1.8,2,2022,5,1,1,Semi-Furnished,Downtown,9,1,2003000.0,1075.7250268528464,1.1111111111111112,New
2721,2777.0,4,2.8,29,1995,3,0,3,Semi-Furnished,Suburb_B,5,2,542200.0,195.24666906733884,1.4285714285714286,Moderate
2722,1547.0,2,1.7,17,2007,2,1,0,Fully Furnished,Suburb_B,1,3,303600.0,196.2508080155139,1.1764705882352942,Moderate
2723,1988.3329002544165,2,1.0,19,2005,3,0,2,Semi-Furnished,Lakeside,5,1,590000.0,464.20141620771045,2.0,Moderate
2724,2541.0,5,3.9,92,1932,2,1,1,Fully Furnished,Greenfield,1,3,487600.0,191.89295552931915,1.2820512820512822,Very Old
2725,2781.0,1,1.0,10,2014,4,0,3,Unfurnished,Downtown,5,1,1473300.0,529.7734627831716,1.0,Recent
2726,1802.0,4,3.0,18,2006,3,0,3,Unfurnished,Downtown,0,1,628200.0,348.6126526082131,1.3333333333333333,Moderate
2727,2306.0,3,2.1,30,1994,2,1,0,Semi-Furnished,Southside,0,1,435500.0,188.8551604509974,1.4285714285714286,Moderate
2728,2471.0,4,3.5,74,1950,2,2,2,Fully Furnished,Hillview,0,5,567200.0,229.54269526507485,1.1428571428571428,Very Old
2729,1429.0,3,2.4,25,1999,3,2,1,Unfurnished,Lakeside,2,4,430900.0,301.53953813855844,1.25,Moderate
2730,1557.0,5,3.9,53,1971,2,2,1,Semi-Furnished,Suburb_B,4,1,390300.0,250.67437379576108,1.2820512820512822,Very Old
2731,2415.0,5,4.0,73,1951,1,2,1,Fully Furnished,Suburb_B,7,1,517600.0,214.3271221532091,1.25,Very Old
2732,2643.0,1,1.6,18,2006,3,2,1,Semi-Furnished,Riverside,7,2,1056800.0,399.84865682936055,0.625,Moderate
2733,2081.0,2,1.9,23,2001,3,2,1,Unfurnished,Southside,9,2,542600.0,260.7400288322922,1.0526315789473684,Moderate
2734,1360.0,2,1.9,21,2003,3,2,2,Fully Furnished,Suburb_A,0,4,310000.0,227.94117647058823,1.0526315789473684,Moderate
2735,2794.0,3,2.5,69,1955,1,3,1,Unfurnished,Northside,3,5,402000.0,143.87974230493916,1.2,Very Old
2736,1535.0,4,3.2,2,2022,5,1,2,Fully Furnished,Riverside,3,3,1008800.0,657.1986970684039,1.25,New
2737,1632.0,3,1.7,18,2006,3,1,0,Fully Furnished,Southside,7,2,563900.0,345.5269607843137,1.7647058823529411,Moderate
2738,1971.0,3,2.2,41,1983,2,1,2,Semi-Furnished,Suburb_B,0,1,268100.0,136.02232369355656,1.3636363636363635,Old
2739,2577.0,2,1.5,34,1990,2,1,0,Fully Furnished,Southside,0,1,399700.0,155.10283275126116,1.3333333333333333,Old
2740,2227.0,4,2.6,26,1998,3,0,2,Semi-Furnished,Greenfield,0,2,488200.0,219.21867983834755,1.5384615384615383,Moderate
2741,2007.0,5,3.7,32,1992,2,0,1,Fully Furnished,Northside,9,2,721900.0,359.6910812157449,1.3513513513513513,Old
2742,2032.0,2,1.0,11,2013,3,1,0,Semi-Furnished,Suburb_A,8,4,463800.0,228.248031496063,2.0,Recent
2743,1822.0,3,2.4,25,1999,3,1,0,Fully Furnished,Hillview,1,2,486500.0,267.0142700329308,1.25,Moderate
2744,2079.0,2,1.8,30,1994,2,2,0,Unfurnished,Lakeside,8,1,896100.0,431.02453102453103,1.1111111111111112,Moderate
2745,600.0,3,2.7,81,1943,1,0,3,Unfurnished,Downtown,0,2,147600.0,246.0,1.111111111111111,Very Old
2746,1652.0,3,2.5,15,2009,3,2,2,Unfurnished,Greenfield,0,5,429800.0,260.1694915254237,1.2,Recent
2747,1921.0,2,1.3,75,1949,1,2,1,Unfurnished,Downtown,6,3,440100.0,229.0994273815721,1.5384615384615383,Very Old
2748,1224.0,3,1.8,38,1986,3,2,2,Semi-Furnished,Southside,0,1,359600.0,293.7908496732026,1.6666666666666665,Old
2749,1993.0,3,1.9,0,2024,5,2,1,Semi-Furnished,Northside,0,4,879700.0,441.3948820873056,1.5789473684210527,New
2750,1698.0,3,2.0,49,1975,3,0,1,Unfurnished,Riverside,8,2,657400.0,387.16136631330977,1.5,Old
2751,2678.0,3,2.1,1,2023,4,2,0,Fully Furnished,OldTown,4,2,922900.0,344.62285287528005,1.4285714285714286,New
2752,2587.0,1,1.0,99,1925,1,3,1,Semi-Furnished,Downtown,9,2,648900.0,250.8310784692694,1.0,Very Old
2753,1567.0,4,2.9,76,1948,1,2,0,Unfurnished,Lakeside,0,2,310300.0,198.02169751116784,1.3793103448275863,Very Old
2754,1725.0,4,3.3,17,2007,3,1,0,Fully Furnished,Suburb_B,1,2,394800.0,228.8695652173913,1.2121212121212122,Moderate
2755,1763.0,3,2.3,15,2009,3,1,1,Unfurnished,Riverside,0,3,677200.0,384.1179807146909,1.3043478260869565,Recent
